city,persona,card,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,rain,weather_code,wind_speed_10m,soil_moisture_0_to_7cm,us_aqi,european_aqi,uv_index,pm2_5,pm10,nitrogen_dioxide,sulphur_dioxide,carbon_monoxide,ozone,is_daylight,relevance_score,hour,day_of_week,month
Nagpur,fitness,rain,24.6,91,28.1,0.6,0.6,53,14.0,0.436,58,27,0.0,21.8,35.5,8.8,8.2,157.0,55.0,False,0.468,2,3,8
Nagpur,fitness,humidity,24.6,91,28.1,0.6,0.6,53,14.0,0.436,58,27,0.0,21.8,35.5,8.8,8.2,157.0,55.0,False,0.79,2,3,8
Nagpur,fitness,temperature,24.6,91,28.1,0.6,0.6,53,14.0,0.436,58,27,0.0,21.8,35.5,8.8,8.2,157.0,55.0,False,0.51,2,3,8
Nagpur,fitness,uv,24.6,91,28.1,0.6,0.6,53,14.0,0.436,58,27,0.0,21.8,35.5,8.8,8.2,157.0,55.0,False,0.54,2,3,8
Nagpur,fitness,aqi,24.6,91,28.1,0.6,0.6,53,14.0,0.436,58,27,0.0,21.8,35.5,8.8,8.2,157.0,55.0,False,0.586,2,3,8
Varanasi,farmer,wind,27.7,96,34.9,0.1,0.1,51,6.3,0.369,73,46,0.0,29.5,29.6,30.9,31.7,661.0,27.0,False,0.4547,2,3,8
Ahmedabad,fitness,temperature,27.8,77,31.9,0.0,0.0,3,11.0,0.098,96,78,0.0,22.9,47.4,9.1,4.0,129.0,40.0,False,0.5962,2,3,8
Ahmedabad,fitness,humidity,27.8,77,31.9,0.0,0.0,3,11.0,0.098,96,78,0.0,22.9,47.4,9.1,4.0,129.0,40.0,False,0.6967,2,3,8
Raipur,farmer,rain,25.6,89,29.5,0.0,0.0,2,13.9,0.342,83,61,0.0,21.1,22.8,26.5,46.9,419.0,42.0,False,0.57,2,3,8
Varanasi,traveler,weather_condition,27.7,96,34.9,0.1,0.1,51,6.3,0.369,73,46,0.0,29.5,29.6,30.9,31.7,661.0,27.0,False,1.0,2,3,8
Nagpur,farmer,uv,24.6,91,28.1,0.6,0.6,53,14.0,0.436,58,27,0.0,21.8,35.5,8.8,8.2,157.0,55.0,False,0.21,2,3,8
Ahmedabad,fitness,uv,27.8,77,31.9,0.0,0.0,3,11.0,0.098,96,78,0.0,22.9,47.4,9.1,4.0,129.0,40.0,False,0.54,2,3,8
Varanasi,traveler,soil_moisture,27.7,96,34.9,0.1,0.1,51,6.3,0.369,73,46,0.0,29.5,29.6,30.9,31.7,661.0,27.0,False,0.1106,2,3,8
Nagpur,farmer,temperature,24.6,91,28.1,0.6,0.6,53,14.0,0.436,58,27,0.0,21.8,35.5,8.8,8.2,157.0,55.0,False,0.48,2,3,8
Nagpur,farmer,humidity,24.6,91,28.1,0.6,0.6,53,14.0,0.436,58,27,0.0,21.8,35.5,8.8,8.2,157.0,55.0,False,0.85,2,3,8
Nagpur,farmer,aqi,24.6,91,28.1,0.6,0.6,53,14.0,0.436,58,27,0.0,21.8,35.5,8.8,8.2,157.0,55.0,False,0.196,2,3,8
Nagpur,farmer,wind,24.6,91,28.1,0.6,0.6,53,14.0,0.436,58,27,0.0,21.8,35.5,8.8,8.2,157.0,55.0,False,0.66,2,3,8
Nagpur,farmer,rain,24.6,91,28.1,0.6,0.6,53,14.0,0.436,58,27,0.0,21.8,35.5,8.8,8.2,157.0,55.0,False,0.618,2,3,8
Varanasi,traveler,rain,27.7,96,34.9,0.1,0.1,51,6.3,0.369,73,46,0.0,29.5,29.6,30.9,31.7,661.0,27.0,False,0.578,2,3,8
Ahmedabad,fitness,aqi,27.8,77,31.9,0.0,0.0,3,11.0,0.098,96,78,0.0,22.9,47.4,9.1,4.0,129.0,40.0,False,0.662,2,3,8
Varanasi,traveler,humidity,27.7,96,34.9,0.1,0.1,51,6.3,0.369,73,46,0.0,29.5,29.6,30.9,31.7,661.0,27.0,False,0.7933,2,3,8
Varanasi,traveler,temperature,27.7,96,34.9,0.1,0.1,51,6.3,0.369,73,46,0.0,29.5,29.6,30.9,31.7,661.0,27.0,False,0.6231,2,3,8
Varanasi,traveler,uv,27.7,96,34.9,0.1,0.1,51,6.3,0.369,73,46,0.0,29.5,29.6,30.9,31.7,661.0,27.0,False,0.39,2,3,8
Varanasi,traveler,aqi,27.7,96,34.9,0.1,0.1,51,6.3,0.369,73,46,0.0,29.5,29.6,30.9,31.7,661.0,27.0,False,0.376,2,3,8
Varanasi,farmer,weather_condition,27.7,96,34.9,0.1,0.1,51,6.3,0.369,73,46,0.0,29.5,29.6,30.9,31.7,661.0,27.0,False,0.94,2,3,8
Varanasi,traveler,wind,27.7,96,34.9,0.1,0.1,51,6.3,0.369,73,46,0.0,29.5,29.6,30.9,31.7,661.0,27.0,False,0.4847,2,3,8
Nagpur,fitness,weather_condition,24.6,91,28.1,0.6,0.6,53,14.0,0.436,58,27,0.0,21.8,35.5,8.8,8.2,157.0,55.0,False,0.85,2,3,8
Bengaluru,farmer,wind,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.6813,3,3,8
Bengaluru,farmer,soil_moisture,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.7554,3,3,8
Shimla,fitness,aqi,15.0,98,16.4,0.0,0.0,2,1.5,0.488,75,48,0.0,28.3,34.0,10.1,1.2,375.0,72.0,False,0.62,3,3,8
Shimla,fitness,uv,15.0,98,16.4,0.0,0.0,2,1.5,0.488,75,48,0.0,28.3,34.0,10.1,1.2,375.0,72.0,False,0.54,3,3,8
Shimla,fitness,temperature,15.0,98,16.4,0.0,0.0,2,1.5,0.488,75,48,0.0,28.3,34.0,10.1,1.2,375.0,72.0,False,0.51,3,3,8
Shimla,fitness,humidity,15.0,98,16.4,0.0,0.0,2,1.5,0.488,75,48,0.0,28.3,34.0,10.1,1.2,375.0,72.0,False,0.8367,3,3,8
Nagpur,traveler,temperature,24.3,92,27.8,0.5,0.5,53,13.7,0.436,59,27,0.0,23.9,40.9,8.5,7.8,156.0,54.0,False,0.54,3,3,8
Lucknow,traveler,humidity,26.5,98,32.9,0.0,0.0,2,6.9,0.401,78,56,0.0,27.6,27.7,12.1,9.0,347.0,73.0,False,0.8067,3,3,8
Lucknow,traveler,rain,26.5,98,32.9,0.0,0.0,2,6.9,0.401,78,56,0.0,27.6,27.7,12.1,9.0,347.0,73.0,False,0.57,3,3,8
Lucknow,traveler,wind,26.5,98,32.9,0.0,0.0,2,6.9,0.401,78,56,0.0,27.6,27.7,12.1,9.0,347.0,73.0,False,0.5007,3,3,8
Lucknow,traveler,soil_moisture,26.5,98,32.9,0.0,0.0,2,6.9,0.401,78,56,0.0,27.6,27.7,12.1,9.0,347.0,73.0,False,0.074,3,3,8
Nagpur,farmer,humidity,24.3,92,27.8,0.5,0.5,53,13.7,0.436,59,27,0.0,23.9,40.9,8.5,7.8,156.0,54.0,False,0.8567,3,3,8
Lucknow,traveler,weather_condition,26.5,98,32.9,0.0,0.0,2,6.9,0.401,78,56,0.0,27.6,27.7,12.1,9.0,347.0,73.0,False,0.64,3,3,8
Nagpur,traveler,rain,24.3,92,27.8,0.5,0.5,53,13.7,0.436,59,27,0.0,23.9,40.9,8.5,7.8,156.0,54.0,False,0.61,3,3,8
Nagpur,farmer,rain,24.3,92,27.8,0.5,0.5,53,13.7,0.436,59,27,0.0,23.9,40.9,8.5,7.8,156.0,54.0,False,0.61,3,3,8
Nagpur,traveler,humidity,24.3,92,27.8,0.5,0.5,53,13.7,0.436,59,27,0.0,23.9,40.9,8.5,7.8,156.0,54.0,False,0.7667,3,3,8
Nagpur,farmer,wind,24.3,92,27.8,0.5,0.5,53,13.7,0.436,59,27,0.0,23.9,40.9,8.5,7.8,156.0,54.0,False,0.652,3,3,8
Nagpur,farmer,soil_moisture,24.3,92,27.8,0.5,0.5,53,13.7,0.436,59,27,0.0,23.9,40.9,8.5,7.8,156.0,54.0,False,0.616,3,3,8
Nagpur,farmer,weather_condition,24.3,92,27.8,0.5,0.5,53,13.7,0.436,59,27,0.0,23.9,40.9,8.5,7.8,156.0,54.0,False,0.94,3,3,8
Nagpur,traveler,aqi,24.3,92,27.8,0.5,0.5,53,13.7,0.436,59,27,0.0,23.9,40.9,8.5,7.8,156.0,54.0,False,0.348,3,3,8
Nagpur,traveler,uv,24.3,92,27.8,0.5,0.5,53,13.7,0.436,59,27,0.0,23.9,40.9,8.5,7.8,156.0,54.0,False,0.39,3,3,8
Shimla,fitness,rain,15.0,98,16.4,0.0,0.0,2,1.5,0.488,75,48,0.0,28.3,34.0,10.1,1.2,375.0,72.0,False,0.42,3,3,8
Lucknow,traveler,temperature,26.5,98,32.9,0.0,0.0,2,6.9,0.401,78,56,0.0,27.6,27.7,12.1,9.0,347.0,73.0,False,0.5862,3,3,8
Bengaluru,fitness,rain,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.42,3,3,8
Dharamshala,fitness,temperature,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.51,3,3,8
Bengaluru,fitness,uv,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.54,3,3,8
Bengaluru,fitness,aqi,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.57,3,3,8
Agra,fitness,rain,26.8,81,31.3,0.0,0.0,3,7.4,0.403,126,77,0.0,32.9,39.2,17.1,6.2,608.0,58.0,False,0.42,3,3,8
Agra,fitness,humidity,26.8,81,31.3,0.0,0.0,3,7.4,0.403,126,77,0.0,32.9,39.2,17.1,6.2,608.0,58.0,False,0.7233,3,3,8
Agra,fitness,temperature,26.8,81,31.3,0.0,0.0,3,7.4,0.403,126,77,0.0,32.9,39.2,17.1,6.2,608.0,58.0,False,0.5654,3,3,8
Agra,fitness,uv,26.8,81,31.3,0.0,0.0,3,7.4,0.403,126,77,0.0,32.9,39.2,17.1,6.2,608.0,58.0,False,0.54,3,3,8
Bengaluru,fitness,temperature,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.51,3,3,8
Agra,fitness,aqi,26.8,81,31.3,0.0,0.0,3,7.4,0.403,126,77,0.0,32.9,39.2,17.1,6.2,608.0,58.0,False,0.722,3,3,8
Varanasi,fitness,soil_moisture,27.6,97,35.0,0.0,0.0,3,5.2,0.369,74,46,0.0,28.5,28.8,31.6,31.4,728.0,24.0,False,0.1226,3,3,8
Varanasi,fitness,wind,27.6,97,35.0,0.0,0.0,3,5.2,0.369,74,46,0.0,28.5,28.8,31.6,31.4,728.0,24.0,False,0.3653,3,3,8
Varanasi,fitness,rain,27.6,97,35.0,0.0,0.0,3,5.2,0.369,74,46,0.0,28.5,28.8,31.6,31.4,728.0,24.0,False,0.42,3,3,8
Varanasi,fitness,humidity,27.6,97,35.0,0.0,0.0,3,5.2,0.369,74,46,0.0,28.5,28.8,31.6,31.4,728.0,24.0,False,0.83,3,3,8
Varanasi,fitness,temperature,27.6,97,35.0,0.0,0.0,3,5.2,0.369,74,46,0.0,28.5,28.8,31.6,31.4,728.0,24.0,False,0.59,3,3,8
Varanasi,fitness,uv,27.6,97,35.0,0.0,0.0,3,5.2,0.369,74,46,0.0,28.5,28.8,31.6,31.4,728.0,24.0,False,0.54,3,3,8
Varanasi,fitness,weather_condition,27.6,97,35.0,0.0,0.0,3,5.2,0.369,74,46,0.0,28.5,28.8,31.6,31.4,728.0,24.0,False,0.49,3,3,8
Dharamshala,farmer,temperature,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.48,3,3,8
Bengaluru,fitness,humidity,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.8033,3,3,8
Varanasi,fitness,aqi,27.6,97,35.0,0.0,0.0,3,5.2,0.369,74,46,0.0,28.5,28.8,31.6,31.4,728.0,24.0,False,0.618,3,3,8
Dharamshala,fitness,humidity,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.75,3,3,8
Dharamshala,fitness,rain,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.42,3,3,8
Dharamshala,fitness,wind,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.36,3,3,8
Dharamshala,fitness,soil_moisture,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.03,3,3,8
Dharamshala,fitness,weather_condition,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.49,3,3,8
Bengaluru,farmer,rain,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.57,3,3,8
Bengaluru,farmer,humidity,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.8633,3,3,8
Bengaluru,farmer,temperature,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.48,3,3,8
Bengaluru,farmer,uv,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.21,3,3,8
Dharamshala,farmer,aqi,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.246,3,3,8
Dharamshala,farmer,uv,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.21,3,3,8
Bengaluru,farmer,aqi,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.18,3,3,8
Bengaluru,fitness,weather_condition,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.49,3,3,8
Bengaluru,fitness,soil_moisture,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.1854,3,3,8
Bengaluru,fitness,wind,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.6213,3,3,8
Nagpur,farmer,temperature,24.3,92,27.8,0.5,0.5,53,13.7,0.436,59,27,0.0,23.9,40.9,8.5,7.8,156.0,54.0,False,0.48,3,3,8
Shimla,fitness,wind,15.0,98,16.4,0.0,0.0,2,1.5,0.488,75,48,0.0,28.3,34.0,10.1,1.2,375.0,72.0,False,0.36,3,3,8
Pune,farmer,aqi,22.9,89,25.5,0.0,0.0,3,12.6,0.232,52,22,0.0,3.2,6.9,5.0,5.0,101.0,36.0,False,0.184,3,3,8
Bengaluru,traveler,aqi,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.33,3,3,8
Dharamshala,traveler,uv,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.39,3,3,8
Chennai,traveler,weather_condition,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.64,3,3,8
Chennai,traveler,soil_moisture,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.3597,3,3,8
Chennai,traveler,wind,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.6127,3,3,8
Chennai,traveler,rain,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.57,3,3,8
Chennai,traveler,humidity,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.6933,3,3,8
Chennai,traveler,temperature,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.6323,3,3,8
Chennai,traveler,uv,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.39,3,3,8
Chennai,traveler,aqi,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.36,3,3,8
Chennai,farmer,weather_condition,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.58,3,3,8
Chennai,farmer,soil_moisture,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.9417,3,3,8
Chennai,farmer,wind,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.5827,3,3,8
Chennai,farmer,rain,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.57,3,3,8
Chennai,farmer,humidity,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.7833,3,3,8
Dharamshala,traveler,temperature,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.54,3,3,8
Chennai,farmer,temperature,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.5723,3,3,8
Chennai,farmer,aqi,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.21,3,3,8
Chennai,fitness,weather_condition,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.49,3,3,8
Chennai,fitness,soil_moisture,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.3717,3,3,8
Chennai,fitness,wind,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.5227,3,3,8
Srinagar,traveler,weather_condition,17.8,91,19.8,0.0,0.0,0,0.5,0.125,128,77,0.0,70.8,76.6,42.3,2.6,607.0,2.0,False,0.64,3,3,8
Dharamshala,traveler,aqi,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.396,3,3,8
Dharamshala,farmer,weather_condition,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.58,3,3,8
Dharamshala,farmer,soil_moisture,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.6,3,3,8
Dharamshala,farmer,wind,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.42,3,3,8
Dharamshala,farmer,rain,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.57,3,3,8
Dharamshala,farmer,humidity,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.81,3,3,8
Srinagar,traveler,soil_moisture,17.8,91,19.8,0.0,0.0,0,0.5,0.125,128,77,0.0,70.8,76.6,42.3,2.6,607.0,2.0,False,0.3894,3,3,8
Srinagar,traveler,wind,17.8,91,19.8,0.0,0.0,0,0.5,0.125,128,77,0.0,70.8,76.6,42.3,2.6,607.0,2.0,False,0.45,3,3,8
Srinagar,traveler,rain,17.8,91,19.8,0.0,0.0,0,0.5,0.125,128,77,0.0,70.8,76.6,42.3,2.6,607.0,2.0,False,0.57,3,3,8
Chennai,farmer,uv,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.21,3,3,8
Srinagar,traveler,humidity,17.8,91,19.8,0.0,0.0,0,0.5,0.125,128,77,0.0,70.8,76.6,42.3,2.6,607.0,2.0,False,0.76,3,3,8
Dharamshala,traveler,humidity,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.72,3,3,8
Dharamshala,traveler,wind,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.45,3,3,8
Ranchi,traveler,wind,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.538,3,3,8
Ranchi,traveler,rain,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.57,3,3,8
Ranchi,traveler,humidity,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.8067,3,3,8
Ranchi,traveler,temperature,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.54,3,3,8
Ranchi,traveler,uv,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.39,3,3,8
Ranchi,traveler,aqi,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.332,3,3,8
Ranchi,farmer,weather_condition,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.58,3,3,8
Ranchi,farmer,soil_moisture,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.64,3,3,8
Ranchi,farmer,wind,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.508,3,3,8
Ranchi,farmer,rain,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.57,3,3,8
Ranchi,farmer,humidity,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.8967,3,3,8
Ranchi,farmer,temperature,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.48,3,3,8
Ranchi,farmer,uv,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.21,3,3,8
Ranchi,farmer,aqi,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.182,3,3,8
Dharamshala,traveler,rain,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.57,3,3,8
Ranchi,fitness,weather_condition,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.49,3,3,8
Hyderabad,farmer,temperature,24.8,78,26.8,0.0,0.0,3,14.5,0.201,68,37,0.0,19.7,31.8,9.1,5.6,151.0,46.0,False,0.48,3,3,8
Hyderabad,farmer,uv,24.8,78,26.8,0.0,0.0,3,14.5,0.201,68,37,0.0,19.7,31.8,9.1,5.6,151.0,46.0,False,0.21,3,3,8
Hyderabad,farmer,aqi,24.8,78,26.8,0.0,0.0,3,14.5,0.201,68,37,0.0,19.7,31.8,9.1,5.6,151.0,46.0,False,0.216,3,3,8
Hyderabad,fitness,weather_condition,24.8,78,26.8,0.0,0.0,3,14.5,0.201,68,37,0.0,19.7,31.8,9.1,5.6,151.0,46.0,False,0.49,3,3,8
Hyderabad,fitness,soil_moisture,24.8,78,26.8,0.0,0.0,3,14.5,0.201,68,37,0.0,19.7,31.8,9.1,5.6,151.0,46.0,False,0.3146,3,3,8
Hyderabad,fitness,wind,24.8,78,26.8,0.0,0.0,3,14.5,0.201,68,37,0.0,19.7,31.8,9.1,5.6,151.0,46.0,False,0.6133,3,3,8
Hyderabad,fitness,rain,24.8,78,26.8,0.0,0.0,3,14.5,0.201,68,37,0.0,19.7,31.8,9.1,5.6,151.0,46.0,False,0.42,3,3,8
Hyderabad,fitness,humidity,24.8,78,26.8,0.0,0.0,3,14.5,0.201,68,37,0.0,19.7,31.8,9.1,5.6,151.0,46.0,False,0.7033,3,3,8
Hyderabad,fitness,temperature,24.8,78,26.8,0.0,0.0,3,14.5,0.201,68,37,0.0,19.7,31.8,9.1,5.6,151.0,46.0,False,0.51,3,3,8
Hyderabad,fitness,uv,24.8,78,26.8,0.0,0.0,3,14.5,0.201,68,37,0.0,19.7,31.8,9.1,5.6,151.0,46.0,False,0.54,3,3,8
Hyderabad,fitness,aqi,24.8,78,26.8,0.0,0.0,3,14.5,0.201,68,37,0.0,19.7,31.8,9.1,5.6,151.0,46.0,False,0.606,3,3,8
Bhopal,fitness,aqi,23.7,93,26.5,0.4,0.4,51,16.0,0.464,73,45,0.0,23.2,40.5,5.1,4.3,181.0,73.0,False,0.616,3,3,8
Dharamshala,traveler,weather_condition,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.64,3,3,8
Dharamshala,traveler,soil_moisture,21.0,85,24.0,0.0,0.0,1,1.3,0.493,83,61,0.0,33.1,38.4,16.8,0.3,337.0,37.0,False,0.018,3,3,8
Ranchi,fitness,soil_moisture,23.4,98,27.6,0.0,0.0,2,8.3,0.415,51,26,0.0,12.3,12.5,6.6,13.5,246.0,64.0,False,0.07,3,3,8
Bengaluru,farmer,weather_condition,20.4,93,21.6,0.0,0.0,3,14.8,0.314,49,18,0.0,3.8,6.5,5.5,3.3,132.0,39.0,False,0.58,3,3,8
Srinagar,traveler,temperature,17.8,91,19.8,0.0,0.0,0,0.5,0.125,128,77,0.0,70.8,76.6,42.3,2.6,607.0,2.0,False,0.54,3,3,8
Srinagar,traveler,aqi,17.8,91,19.8,0.0,0.0,0,0.5,0.125,128,77,0.0,70.8,76.6,42.3,2.6,607.0,2.0,False,0.486,3,3,8
Chennai,fitness,uv,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.54,3,3,8
Chennai,fitness,temperature,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.6023,3,3,8
Chennai,fitness,humidity,28.0,81,32.7,0.0,0.0,3,11.1,0.151,65,34,0.0,21.5,32.6,18.3,13.1,268.0,45.0,False,0.7233,3,3,8
